t,spread,adverse_selection,inventory,net
47,3.1016786323561623,-0.1340265992668322,-0.21103892413650976,2.7566131089528207
48,3.2308707668675742,-0.1340265992668322,-0.21103892413650976,2.8858052434642327
49,3.318411519482032,-0.1340265992668322,-0.21103892413650976,2.9733459960786903
50,3.391805164739966,-0.1467391057194326,-0.22375143058911018,3.0213146284314236
51,3.4263921720089803,-0.16989339354514593,-0.22375143058911018,3.0327473478747247
52,3.573832549459628,-0.16989339354514593,-0.24035769545689778,3.1635814604575847
53,3.593087190159237,-0.16989339354514593,-0.24035769545689778,3.1828361011571937
54,3.6562115809870495,-0.2188209980998533,-0.28928530001160513,3.148105282875591
55,3.6761243505063828,-0.23409867915968569,-0.28928530001160513,3.152740371335092
56,3.7117783084186855,-0.23409867915968569,-0.29114993618800933,3.186529693070991
57,3.765700833248298,-0.25590123183005736,-0.312952488858381,3.19684711255986
58,3.812168155644194,-0.26140093911400225,-0.312952488858381,3.237814727671811
59,3.8661689090931595,-0.26140093911400225,-0.312952488858381,3.2918154811207763
60,3.9852918401340216,-0.26140093911400225,-0.312952488858381,3.4109384121616384
61,4.023313561712728,-0.26140093911400225,-0.32545022444490046,3.436462398153825
62,4.049944180248424,-0.2717005616976694,-0.32545022444490046,3.4527933941058544
63,4.087464747975021,-0.2717005616976694,-0.3449784591709092,3.470785727106443
64,4.160632130278373,-0.2717005616976694,-0.35339710673312946,3.535534461847574
65,4.215873368774257,-0.2717005616976694,-0.35339710673312946,3.5907757003434586
66,4.250332301288041,-0.28467095806956133,-0.3663675031050214,3.599293840113459
67,4.332655331770688,-0.3279489169692064,-0.3663675031050214,3.638338911696461
68,4.349578199289694,-0.3279489169692064,-0.3663675031050214,3.655261779215467
69,4.393894412738815,-0.3279489169692064,-0.3663675031050214,3.6995779926645884
70,4.418070893499751,-0.3279489169692064,-0.36845435775499075,3.721667618775555
71,4.47383761873109,-0.3486095154010405,-0.38911495618682485,3.7361131471432256
72,4.486079650475383,-0.3486095154010405,-0.39026987361334187,3.7472002614610016
73,4.514017651394183,-0.3486095154010405,-0.39684542910201986,3.7685627068911236
74,4.624996825612184,-0.3486095154010405,-0.39684542910201986,3.8795418811091253
75,4.638128964029265,-0.36100012804925846,-0.4092360417502378,3.8678927942297707
76,4.674949921541615,-0.36100012804925846,-0.42784386727488893,3.886105926217469
77,4.713736474963697,-0.36100012804925846,-0.43549142235663685,3.917244924557803
78,4.763471110181269,-0.376906234480288,-0.45139752878766637,3.935167346913316
79,4.883434516100962,-0.376906234480288,-0.4896972034895762,4.0168310781311005
80,4.895448638177283,-0.38393748919545667,-0.49672845820474487,4.014782690777083
81,5.038799670017356,-0.38393748919545667,-0.49672845820474487,4.158133722617157
82,5.086143723777643,-0.38393748919545667,-0.505992500829393,4.196213733752796
83,5.184766091061573,-0.38393748919545667,-0.5196962838431723,4.281132318022946
84,5.251385371272021,-0.4347202376301699,-0.5196962838431723,4.296968849798681
85,5.342511583565908,-0.4347202376301699,-0.5196962838431723,4.388095062092567
86,5.419067272626115,-0.4347202376301699,-0.5289174742073275,4.455429560788619
87,5.500428277065169,-0.4347202376301699,-0.5289174742073275,4.536790565227673
88,5.551606562531875,-0.4347202376301699,-0.5289174742073275,4.587968850694379
89,5.574040460888234,-0.48082302071300775,-0.5289174742073275,4.5642999659679
90,5.606529168829224,-0.48082302071300775,-0.5289174742073275,4.59678867390889
91,5.645389765911795,-0.48082302071300775,-0.5300472413374328,4.634519503861356
92,5.7441019744592055,-0.48082302071300775,-0.5300472413374328,4.733231712408767
93,5.857577936663453,-0.48082302071300775,-0.5300472413374328,4.846707674613014
94,5.871114598387,-0.48082302071300775,-0.5300472413374328,4.860244336336561
95,5.961810387875766,-0.4832267671478614,-0.5300472413374328,4.9485363793904735
96,6.108566296354624,-0.4832267671478614,-0.5405113843521611,5.084828144854603
97,6.139186156209583,-0.4832267671478614,-0.551211792714819,5.104747596346903
98,6.241910563302838,-0.5351524214367662,-0.551211792714819,5.155546349151253
99,6.3165935510098485,-0.5351524214367662,-0.5539177082672582,5.227523421305824
100,6.360176726715382,-0.5351524214367662,-0.5539177082672582,5.271106597011357
101,6.464724901122436,-0.5351524214367662,-0.5539177082672582,5.375654771418411
102,6.515955720121017,-0.5818726229713636,-0.5539177082672582,5.380165388882395
103,6.562233656832339,-0.5818726229713636,-0.5544127669247226,5.425948266936252
104,6.597120521695756,-0.5818726229713636,-0.560554547658232,5.45469335106616
105,6.638361502594864,-0.5863493370463517,-0.560554547658232,5.491457617890279
106,6.7442601435799165,-0.6360696126655777,-0.610274823277458,5.49791570763688
107,6.761874481045719,-0.6360696126655777,-0.610274823277458,5.5155300451026825
108,6.8265185837464015,-0.6360696126655777,-0.610274823277458,5.580174147803365
109,6.958113032221616,-0.6360696126655777,-0.649370011482723,5.672673408073313
110,6.97849439162333,-0.6360696126655777,-0.6537377342235972,5.688687044734153
111,7.077054744339599,-0.6360696126655777,-0.6564086482225121,5.784576483451508
112,7.11851036958898,-0.6360696126655777,-0.6564086482225121,5.826032108700889
113,7.16796591329739,-0.6360696126655777,-0.6564086482225121,5.875487652409299
114,7.215336591291829,-0.6525828322066899,-0.6564086482225121,5.906345110862625
115,7.300866856929057,-0.6525828322066899,-0.6564086482225121,5.991875376499854
116,7.383217897167087,-0.6947117672709882,-0.6564086482225121,6.032097481673586
117,7.398060335934955,-0.6962448728614146,-0.6564086482225121,6.0454068148510265
118,7.464236801899043,-0.7135900836962987,-0.6564086482225121,6.094238069980231
119,7.5016441602430675,-0.7249487500969624,-0.6564086482225121,6.120286761923592
120,7.548942608642196,-0.7249487500969624,-0.6580304801998518,6.1659633783453796
121,7.609762998865967,-0.7249487500969624,-0.6580304801998518,6.226783768569151
122,7.702869096159029,-0.7569942245368069,-0.6580304801998518,6.287844391422368
123,7.742489923742857,-0.7826494721120804,-0.6836857277751253,6.276154723855649
124,7.7740613961534475,-0.7826494721120804,-0.6841546751867063,6.3072572488546585
125,7.918645287265132,-0.8844911509602172,-0.7859963540348431,6.248157782270069
126,7.930661332984272,-0.8978700713158037,-0.7993752743904295,6.233415987278036
127,7.966271833336412,-0.8978700713158037,-0.7993752743904295,6.2690264876301764
128,8.004416545807066,-0.8978700713158037,-0.7993752743904295,6.30717120010083
129,8.034004795009354,-0.9291085749531837,-0.8306137780278096,6.274282442028358
130,8.081649783137408,-0.9568611949998183,-0.8583663980744441,6.266422190063143
131,8.155668413511876,-0.9568611949998183,-0.862453191859875,6.33635402665218
132,8.230552700097338,-0.9568611949998183,-0.862453191859875,6.411238313237641
133,8.286303562413028,-0.9568611949998183,-0.862453191859875,6.466989175553332
134,8.319740673601766,-0.9615842074879092,-0.8671762043479659,6.490980261765888
135,8.398303974851927,-0.9867071040508505,-0.8671762043479659,6.5444206664531075
136,8.458393812704786,-0.9867071040508505,-0.8671762043479659,6.604510504305966
137,8.526871494454923,-0.9867071040508505,-0.8671762043479659,6.672988186056103
138,8.54068333273764,-0.9867071040508505,-0.8671762043479659,6.686800024338819
139,8.564553530169672,-0.9927475221860151,-0.8732166224831306,6.6985893855005205
140,8.598494502565691,-0.9927475221860151,-0.8732166224831306,6.7325303578965405
141,8.610491518192967,-0.9927475221860151,-0.8746164193550817,6.743127576651866
142,8.65358948574565,-1.0185948171643542,-0.8746164193550817,6.76037824922621
143,8.702598914109963,-1.0185948171643542,-0.8746164193550817,6.809387677590522
144,8.767314939220242,-1.0185948171643542,-0.9101531702439174,6.838566951811965
145,8.852089112556966,-1.0185948171643542,-0.9101531702439174,6.923341125148689
146,8.98453901321122,-1.0185948171643542,-0.9101531702439174,7.055791025802944
147,9.00489618211105,-1.0185948171643542,-0.9101531702439174,7.076148194702774
148,9.075644120498168,-1.0458722467171564,-0.9101531702439174,7.119618703537089
149,9.159251673305569,-1.113898079537736,-0.9101531702439174,7.13520042352391
150,9.196406972518789,-1.113898079537736,-0.9101531702439174,7.172355722737129
151,9.292267051330816,-1.113898079537736,-0.9101531702439174,7.268215801549157
152,9.312282014431522,-1.1509129712849717,-0.9471680619911532,7.2142009811553915
153,9.431450930361246,-1.1509129712849717,-0.955862756359084,7.324675202717184
154,9.481911776111055,-1.1509129712849717,-0.9698384909327902,7.361160313893287
155,9.512635596426854,-1.1509129712849717,-0.9698384909327902,7.391884134209086
156,9.579351271229744,-1.1521669980041336,-0.971092517651952,7.456091755573652
157,9.682115458857687,-1.1521669980041336,-0.9906271751140184,7.53932128573953
158,9.776357804382357,-1.1521669980041336,-1.0143993592152873,7.609791447162931
159,9.813292740471088,-1.175744632658758,-1.0143993592152873,7.623148748597037
160,9.938040487584965,-1.175744632658758,-1.0277951018308982,7.734500753095304
161,9.986440671251767,-1.175744632658758,-1.0314853083306021,7.779210730262402
162,10.005465551964202,-1.1936735982070805,-1.0314853083306021,7.780306645426514
163,10.080284750664504,-1.1936735982070805,-1.0314853083306021,7.855125844126816
164,10.148935059307052,-1.1936735982070805,-1.0370532631420468,7.918208197957919
165,10.182707123688605,-1.2207100486362168,-1.0370532631420468,7.924943811910336
166,10.214898802475837,-1.2207100486362168,-1.0411047077671371,7.953084046072478
167,10.236153807175395,-1.2207100486362168,-1.0411047077671371,7.974339050772036
168,10.264490740262746,-1.2207100486362168,-1.0495066725685007,7.9942740190580235
169,10.283720480773564,-1.2207100486362168,-1.0495066725685007,8.013503759568842
170,10.316183478053688,-1.2207100486362168,-1.058488771517269,8.036984657900197
171,10.4047307374285,-1.2564874427495925,-1.0942661656306447,8.053977129048256
172,10.539472502251321,-1.2564874427495925,-1.0942661656306447,8.188718893871078
173,10.571750402521001,-1.2564874427495925,-1.0942661656306447,8.220996794140758
174,10.611533268441526,-1.2564874427495925,-1.0942661656306447,8.260779660061283
175,10.640983261020088,-1.2703878566683846,-1.1081665795494369,8.26242882480226
176,10.69619969898374,-1.2703878566683846,-1.1165923964565863,8.309219445858762
177,10.792316775614946,-1.2703878566683846,-1.1165923964565863,8.405336522489968
178,10.857752560100693,-1.2703878566683846,-1.1165923964565863,8.470772306975714
179,10.897715373603576,-1.2703878566683846,-1.1165923964565863,8.510735120478598
180,11.02802770769053,-1.2703878566683846,-1.1165923964565863,8.641047454565552
181,11.059210070924552,-1.2703878566683846,-1.1165923964565863,8.672229817799574
182,11.109640524430542,-1.3395519528987716,-1.1165923964565863,8.653496175075178
183,11.153383878254571,-1.3454271999489442,-1.1224676435067589,8.685489034798861
184,11.178057378666278,-1.3464941961810235,-1.1224676435067589,8.709095538978488
185,11.249900166345354,-1.3464941961810235,-1.1308341615955582,8.772571808568765
186,11.264415536821202,-1.3464941961810235,-1.1333453176189978,8.784576023021174
187,11.375573849863203,-1.3464941961810235,-1.1333453176189978,8.895734336063175
188,11.4301218007016,-1.3464941961810235,-1.1361993764069,8.94742822811367
189,11.48834448807038,-1.3629616828275184,-1.152666863053395,8.97271594218946
190,11.547489927776287,-1.3629616828275184,-1.152666863053395,9.031861381895366
191,11.572955702351587,-1.3629616828275184,-1.152666863053395,9.057327156470667
192,11.713451494430752,-1.3629616828275184,-1.159757619452922,9.190732192150303
193,11.746555884463245,-1.3629616828275184,-1.160064603878132,9.223529597757587
194,11.77797976535247,-1.3629616828275184,-1.160064603878132,9.254953478646812
195,11.867234179451955,-1.3629616828275184,-1.1708241828320605,9.333448313792369
196,11.9043234882408,-1.3629616828275184,-1.1708241828320605,9.370537622581214
197,11.9152784026501,-1.3629616828275184,-1.1708241828320605,9.381492536990514
198,11.966649067465418,-1.3629616828275184,-1.1708241828320605,9.432863201805832
199,12.010702638320845,-1.3629616828275184,-1.1722366877674768,9.475504267725842
200,12.025351506105169,-1.3629616828275184,-1.1722366877674768,9.490153135510166
201,12.127743724025432,-1.3629616828275184,-1.1722366877674768,9.59254535343043
202,12.158737000369168,-1.3629616828275184,-1.1722845498119543,9.623490767729686
203,12.180979219468625,-1.3629616828275184,-1.209653373790663,9.608364162850435
