condition,algorithm,t,cum_pnl
stationary,A-S,363,-7.333754530736374
stationary,A-S,364,-7.325190583117187
stationary,A-S,365,-7.358145358383966
stationary,A-S,366,-7.355752714937623
stationary,A-S,367,-7.355153814456426
stationary,A-S,368,-7.365064591879871
stationary,A-S,369,-7.368830114242914
stationary,A-S,370,-7.397884238675145
stationary,A-S,371,-7.469636744518531
stationary,A-S,372,-7.494039382661185
stationary,A-S,373,-7.488422242669649
stationary,A-S,374,-7.532484762815874
stationary,A-S,375,-7.5665263609770195
stationary,A-S,376,-7.557563611233772
stationary,A-S,377,-7.598602831552744
stationary,A-S,378,-7.66419610197148
stationary,A-S,379,-7.686655915678518
stationary,A-S,380,-7.726695899854312
stationary,A-S,381,-7.751914864532209
stationary,A-S,382,-7.7954032034964404
stationary,A-S,383,-7.788468529492434
stationary,A-S,384,-7.7969323312365955
stationary,A-S,385,-7.811801237580959
stationary,A-S,386,-7.777612691549799
stationary,A-S,387,-7.7855077435838425
stationary,A-S,388,-7.815418195527853
stationary,A-S,389,-7.858804835121558
stationary,A-S,390,-7.817309390147045
stationary,A-S,391,-7.854989386479256
stationary,A-S,392,-7.884569357162974
stationary,A-S,393,-7.884953666372457
stationary,A-S,394,-7.889296128540398
stationary,A-S,395,-7.92933334514496
stationary,A-S,396,-8.019774492747734
stationary,A-S,397,-7.983933317717004
stationary,A-S,398,-8.021307212542796
stationary,A-S,399,-8.01073928902178
stationary,A-S,400,-8.01123122322646
stationary,A-S,401,-8.048656854950181
stationary,A-S,402,-8.103567424829475
stationary,A-S,403,-8.128538367189185
stationary,A-S,404,-8.086830078867756
stationary,A-S,405,-8.103645970342546
stationary,A-S,406,-8.119199175942953
stationary,A-S,407,-8.136306716776733
stationary,A-S,408,-8.155601910593475
stationary,A-S,409,-8.185359366543064
stationary,A-S,410,-8.240393535224
stationary,A-S,411,-8.23845970038512
stationary,A-S,412,-8.224231800409639
stationary,A-S,413,-8.197220022142643
stationary,A-S,414,-8.214043760358328
stationary,A-S,415,-8.251068674073732
stationary,A-S,416,-8.3051499974494
stationary,A-S,417,-8.345679124008075
stationary,A-S,418,-8.323295273531432
stationary,A-S,419,-8.314545363646953
stationary,A-S,420,-8.342672579715911
stationary,A-S,421,-8.373520397947484
stationary,A-S,422,-8.440501027576603
stationary,A-S,423,-8.507975662159206
stationary,A-S,424,-8.560897055088477
stationary,A-S,425,-8.53031257975121
stationary,A-S,426,-8.471418192869278
stationary,A-S,427,-8.49460374659471
stationary,A-S,428,-8.519647645681063
stationary,A-S,429,-8.581001502647295
stationary,A-S,430,-8.624591339100453
stationary,A-S,431,-8.619708628059815
stationary,A-S,432,-8.653680037366236
stationary,A-S,433,-8.661459073453406
stationary,A-S,434,-8.668673386974506
stationary,A-S,435,-8.690026356072554
stationary,A-S,436,-8.712472667968596
stationary,A-S,437,-8.765858930625566
stationary,A-S,438,-8.76557480694122
stationary,A-S,439,-8.755928388361577
stationary,A-S,440,-8.76032841091989
stationary,A-S,441,-8.782818810865665
stationary,A-S,442,-8.775555509891424
stationary,A-S,443,-8.769437800654607
stationary,A-S,444,-8.763274506553785
stationary,A-S,445,-8.763524129564455
stationary,A-S,446,-8.73564360498523
stationary,A-S,447,-8.811282413201702
stationary,A-S,448,-8.8608228858737
stationary,A-S,449,-8.857832685466088
stationary,A-S,450,-8.874399495672014
stationary,A-S,451,-8.900801957825381
stationary,A-S,452,-8.919026728235233
stationary,A-S,453,-8.939990075024479
stationary,A-S,454,-8.957934344667242
stationary,A-S,455,-8.973611222199061
stationary,A-S,456,-8.957709478023855
stationary,A-S,457,-9.010470996049126
stationary,A-S,458,-9.090280168346473
stationary,A-S,459,-9.059355662381241
stationary,A-S,460,-9.028838003200134
stationary,A-S,461,-9.0071132723657
stationary,A-S,462,-9.0312902094318
stationary,A-S,463,-9.066928210680578
stationary,A-S,464,-9.105818352237904
stationary,A-S,465,-9.059677127791307
stationary,A-S,466,-9.078272612974404
stationary,A-S,467,-9.085974948583777
stationary,A-S,468,-9.16916788696521
stationary,A-S,469,-9.161240782713946
stationary,A-S,470,-9.15922442402793
stationary,A-S,471,-9.134938072452938
stationary,A-S,472,-9.154958798110933
stationary,A-S,473,-9.18358055098414
stationary,A-S,474,-9.275810076879646
stationary,A-S,475,-9.311259662405314
stationary,A-S,476,-9.340983970209198
stationary,A-S,477,-9.378024309665776
stationary,A-S,478,-9.3901522419323
stationary,A-S,479,-9.41169777347518
stationary,A-S,480,-9.461708020958179
stationary,A-S,481,-9.48535320365617
stationary,A-S,482,-9.518496898415354
stationary,A-S,483,-9.544264150410394
stationary,A-S,484,-9.608278954759266
stationary,A-S,485,-9.5755040877574
stationary,A-S,486,-9.58228746971873
stationary,A-S,487,-9.58520535145838
stationary,A-S,488,-9.590118310032393
stationary,A-S,489,-9.619970271860184
stationary,A-S,490,-9.654121610944927
stationary,A-S,491,-9.618623790118683
stationary,A-S,492,-9.642004241664704
stationary,A-S,493,-9.70973057571274
stationary,A-S,494,-9.749497400531416
stationary,A-S,495,-9.831444181668928
stationary,A-S,496,-9.802881182035668
stationary,A-S,497,-9.767035276219579
stationary,A-S,498,-9.789715985406302
stationary,A-S,499,-9.838210403587683
stationary,A-S,500,-9.858706557600103
stationary,A-S,501,-9.814605592089935
stationary,A-S,502,-9.864334276062376
stationary,A-S,503,-9.903739535926965
stationary,A-S,504,-9.959206816373039
stationary,A-S,505,-9.94976525383464
stationary,A-S,506,-9.999958258549887
stationary,A-S,507,-10.045913473083857
stationary,A-S,508,-10.01632935372699
stationary,A-S,509,-10.039021138385603
stationary,A-S,510,-10.09572451571998
stationary,A-S,511,-10.102379593575117
stationary,A-S,512,-10.126679690496484
stationary,A-S,513,-10.194013871286353
stationary,A-S,514,-10.211346057325619
stationary,A-S,515,-10.231394763634567
stationary,A-S,516,-10.217997248840264
stationary,A-S,517,-10.26004054290852
stationary,A-S,518,-10.319404647184305
stationary,A-S,519,-10.340722171793747
stationary,A-S,520,-10.37115992403249
stationary,A-S,521,-10.41102023059614
stationary,A-S,522,-10.424264335491555
stationary,A-S,523,-10.441244886752628
stationary,A-S,524,-10.446979651331128
stationary,A-S,525,-10.463455656400683
stationary,A-S,526,-10.411188292940047
stationary,A-S,527,-10.412971229971081
stationary,A-S,528,-10.487199383866367
stationary,A-S,529,-10.508353914042498
stationary,A-S,530,-10.494857940656892
stationary,A-S,531,-10.546995060602788
stationary,A-S,532,-10.556440925194229
stationary,A-S,533,-10.552744748297679
stationary,A-S,534,-10.56886661221059
stationary,A-S,535,-10.589050041297465
stationary,A-S,536,-10.631415391062296
stationary,A-S,537,-10.633322037604797
stationary,A-S,538,-10.685938243987726
stationary,A-S,539,-10.705588018269921
stationary,A-S,540,-10.773722022557935
stationary,A-S,541,-10.757916982918031
stationary,A-S,542,-10.761294556963952
stationary,A-S,543,-10.771159229713914
stationary,A-S,544,-10.853591134345681
stationary,A-S,545,-10.852898507523276
stationary,A-S,546,-10.867296522521075
stationary,A-S,547,-10.892176139278316
stationary,A-S,548,-10.927317677155711
stationary,A-S,549,-10.94135134550127
stationary,A-S,550,-10.989221067827724
stationary,A-S,551,-11.043969805140438
stationary,A-S,552,-11.05333043036234
stationary,A-S,553,-11.120985574141361
stationary,A-S,554,-11.172112038088256
stationary,A-S,555,-11.162514948757291
stationary,A-S,556,-11.178371313387068
stationary,A-S,557,-11.153253364324298
stationary,A-S,558,-11.16174336666216
stationary,A-S,559,-11.16050690809652
stationary,A-S,560,-11.114909596408612
stationary,A-S,561,-11.120392425807974
stationary,A-S,562,-11.144450565354198
stationary,A-S,563,-11.105649595901436
stationary,A-S,564,-11.09526762465218
stationary,A-S,565,-11.097375303026885
stationary,A-S,566,-11.101607601222563
stationary,A-S,567,-11.056741227710765
stationary,A-S,568,-11.101910436137207
stationary,A-S,569,-11.126736655516831
stationary,A-S,570,-11.167250108838378
stationary,A-S,571,-11.200363038964182
stationary,A-S,572,-11.21904946846162
stationary,A-S,573,-11.228051494836008
stationary,A-S,574,-11.296920727870221
stationary,A-S,575,-11.329544699501257
stationary,A-S,576,-11.316479034715671
stationary,A-S,577,-11.306451767463443
stationary,A-S,578,-11.340997833211855
stationary,A-S,579,-11.353459626357193
stationary,A-S,580,-11.415439225284366
stationary,A-S,581,-11.439673753114919
stationary,A-S,582,-11.43549651899285
stationary,A-S,583,-11.510052304606882
stationary,A-S,584,-11.529702898740872
stationary,A-S,585,-11.554735104680553
stationary,A-S,586,-11.537033830819404
stationary,A-S,587,-11.568612764169071
stationary,A-S,588,-11.549005796458598
stationary,A-S,589,-11.52645510991812
stationary,A-S,590,-11.531922643340337
stationary,A-S,591,-11.496750230279826
stationary,A-S,592,-11.57606015511456
stationary,A-S,593,-11.626087649442326
stationary,A-S,594,-11.67839032924469
stationary,A-S,595,-11.658278117247871
stationary,A-S,596,-11.689843333150609
stationary,A-S,597,-11.717124799345353
stationary,A-S,598,-11.752151832359326
stationary,A-S,599,-11.782548896105016
stationary,A-S,600,-11.772131831453365
stationary,A-S,601,-11.824824671660778
stationary,A-S,602,-11.884673894740278
stationary,A-S,603,-11.91712219942077
stationary,A-S,604,-11.89639152812454
stationary,A-S,605,-11.907029152029141
stationary,A-S,606,-11.90097294421947
stationary,A-S,607,-11.897377000043194
stationary,A-S,608,-11.93816051999777
stationary,A-S,609,-11.928079151324138
stationary,A-S,610,-11.9511480696709
stationary,A-S,611,-11.901328130417763
stationary,A-S,612,-11.957971955746137
stationary,A-S,613,-12.05198999003163
stationary,A-S,614,-12.063625327889039
stationary,A-S,615,-12.061464629965734
stationary,A-S,616,-12.080534720427956
stationary,A-S,617,-12.154011782257394
stationary,A-S,618,-12.166340097487959
stationary,A-S,619,-12.241006389015908
stationary,A-S,620,-12.244005495126602
stationary,A-S,621,-12.230750799944236
stationary,A-S,622,-12.276188984302836
stationary,A-S,623,-12.25956843272752
stationary,A-S,624,-12.302968627531737
stationary,A-S,625,-12.404387424180465
stationary,A-S,626,-12.399741160334155
stationary,A-S,627,-12.428388225151952
stationary,A-S,628,-12.4585440945543
stationary,A-S,629,-12.50131719543451
stationary,A-S,630,-12.513555271152837
stationary,A-S,631,-12.527919620225855
stationary,A-S,632,-12.54633764945116
stationary,A-S,633,-12.568216195899524
stationary,A-S,634,-12.56846315750003
stationary,A-S,635,-12.606553708185686
stationary,A-S,636,-12.602330376287096
stationary,A-S,637,-12.611989304336692
stationary,A-S,638,-12.62588749882767
stationary,A-S,639,-12.646815552354777
stationary,A-S,640,-12.701522613588738
stationary,A-S,641,-12.776457779669498
stationary,A-S,642,-12.794734625253465
stationary,A-S,643,-12.859263162447041
stationary,A-S,644,-12.935767568405291
stationary,A-S,645,-12.893340786809672
stationary,A-S,646,-12.910909543558914
stationary,A-S,647,-12.924143621085491
stationary,A-S,648,-12.951132618099342
stationary,A-S,649,-12.996354668188191
stationary,A-S,650,-12.96652922616459
stationary,A-S,651,-12.977782905934726
stationary,A-S,652,-12.947091315170972
stationary,A-S,653,-12.988501497470073
stationary,A-S,654,-13.008830796194738
stationary,A-S,655,-13.017288137681726
stationary,A-S,656,-13.026775425552886
stationary,A-S,657,-12.99113645599448
stationary,A-S,658,-12.97067124836369
stationary,A-S,659,-13.013734268466736
stationary,A-S,660,-13.025811397883864
stationary,A-S,661,-13.06468850328064
stationary,A-S,662,-13.05637036436152
stationary,A-S,663,-13.064178933610908
stationary,A-S,664,-13.03263579786343
stationary,A-S,665,-13.108539954416532
stationary,A-S,666,-13.101351029316428
stationary,A-S,667,-13.125106736782664
stationary,A-S,668,-13.10452161693749
stationary,A-S,669,-13.116383284624956
stationary,A-S,670,-13.155010723738437
stationary,A-S,671,-13.170453190248786
stationary,A-S,672,-13.181465135567263
stationary,A-S,673,-13.242863612026891
stationary,A-S,674,-13.264437976852706
stationary,A-S,675,-13.30730035472339
stationary,A-S,676,-13.39153889095266
stationary,A-S,677,-13.409342004751606
stationary,A-S,678,-13.460890648059486
stationary,A-S,679,-13.506406575878252
stationary,A-S,680,-13.524226705967603
stationary,A-S,681,-13.522771526840348
stationary,A-S,682,-13.480277891079757
stationary,A-S,683,-13.47285566681409
stationary,A-S,684,-13.481813180852406
stationary,A-S,685,-13.466725055229045
stationary,A-S,686,-13.479239707798946
stationary,A-S,687,-13.546307784627201
stationary,A-S,688,-13.63645805796342
stationary,A-S,689,-13.669708360179875
stationary,A-S,690,-13.735969930234786
stationary,A-S,691,-13.749495556477644
stationary,A-S,692,-13.815971096804931
stationary,A-S,693,-13.812393136500448
stationary,A-S,694,-13.826573172315792
stationary,A-S,695,-13.814523100196984
stationary,A-S,696,-13.807708279872276
stationary,A-S,697,-13.869519020074334
stationary,A-S,698,-13.884019168298268
stationary,A-S,699,-13.8866405753433
stationary,A-S,700,-13.890657168535178
stationary,A-S,701,-13.887489492473355
stationary,A-S,702,-13.887009429882122
stationary,A-S,703,-13.918030322371905
stationary,A-S,704,-13.931451889819908
stationary,A-S,705,-13.930496658568346
stationary,A-S,706,-13.948771743630779
stationary,A-S,707,-13.946218570281813
stationary,A-S,708,-13.917630942881312
stationary,A-S,709,-13.954212747099344
stationary,A-S,710,-13.959930171802657
stationary,A-S,711,-13.981496278405007
stationary,A-S,712,-13.974011765162016
stationary,A-S,713,-14.020589599840083
stationary,A-S,714,-13.990915740565821
stationary,A-S,715,-14.033342949682117
stationary,A-S,716,-14.05830448849749
stationary,A-S,717,-14.079303573960777
stationary,A-S,718,-14.113815383814721
stationary,A-S,719,-14.151713811374224
stationary,A-S,720,-14.20433154701148
stationary,A-S,721,-14.238841236510973
stationary,A-S,722,-14.252434349815644
stationary,A-S,723,-14.254481217534732
stationary,A-S,724,-14.227141441439386
stationary,A-S,725,-14.208236002237687
stationary,A-S,726,-14.230759512503354
stationary,A-S,727,-14.21096778981495
stationary,A-S,728,-14.28093594926402
stationary,A-S,729,-14.263481987354835
stationary,A-S,730,-14.316586782105684
stationary,A-S,731,-14.2596981425269
stationary,A-S,732,-14.276774743607248
stationary,A-S,733,-14.299681527316842
stationary,A-S,734,-14.268786839577068
stationary,A-S,735,-14.310615170524411
stationary,A-S,736,-14.322512121283701
stationary,A-S,737,-14.324397439045518
stationary,A-S,738,-14.355984221642986
stationary,A-S,739,-14.381200745271968
stationary,A-S,740,-14.39420708182793
stationary,A-S,741,-14.39103577090373
stationary,A-S,742,-14.407238043037978
stationary,A-S,743,-14.457870215870212
stationary,A-S,744,-14.451252381455674
stationary,A-S,745,-14.453013805564133
stationary,A-S,746,-14.443712681375105
stationary,A-S,747,-14.488751909205252
stationary,A-S,748,-14.446661614002448
stationary,A-S,749,-14.473328994293656
stationary,A-S,750,-14.488395129113313
stationary,A-S,751,-14.5179041150418
stationary,A-S,752,-14.491183225088491
stationary,A-S,753,-14.503737993121828
stationary,A-S,754,-14.48682840861488
stationary,A-S,755,-14.490558747608986
stationary,A-S,756,-14.501995615011094
stationary,A-S,757,-14.50478971902154
stationary,A-S,758,-14.490322039341459
stationary,A-S,759,-14.55024791696337
stationary,A-S,760,-14.583005293002548
stationary,A-S,761,-14.612106906033848
stationary,A-S,762,-14.596816974300614
stationary,A-S,763,-14.607016218489372
stationary,A-S,764,-14.646516815808306
stationary,A-S,765,-14.669185525712589
stationary,A-S,766,-14.647946328593653
stationary,A-S,767,-14.652745361753764
stationary,A-S,768,-14.651761679297044
stationary,A-S,769,-14.731757696287554
stationary,A-S,770,-14.756426126553167
stationary,A-S,771,-14.761152546020545
stationary,A-S,772,-14.766834455969224
stationary,A-S,773,-14.828099097689853
stationary,A-S,774,-14.857580516302264
stationary,A-S,775,-14.887521023852845
stationary,A-S,776,-14.951895814067955
stationary,A-S,777,-14.998434538798103
stationary,A-S,778,-15.04557979009931
stationary,A-S,779,-15.06306775667631
stationary,A-S,780,-15.10099637904361
stationary,A-S,781,-15.165091021982601
stationary,A-S,782,-15.185864530945869
stationary,A-S,783,-15.14267651772926
stationary,A-S,784,-15.142693029672483
stationary,A-S,785,-15.179390727266576
stationary,A-S,786,-15.248034333457586
stationary,A-S,787,-15.299043159875163
stationary,A-S,788,-15.327085638073207
stationary,A-S,789,-15.375768279177432
stationary,A-S,790,-15.388477084532887
stationary,A-S,791,-15.384679432834824
stationary,A-S,792,-15.365583380011708
stationary,A-S,793,-15.391102460314459
stationary,A-S,794,-15.467906766387264
stationary,A-S,795,-15.524280863487345
stationary,A-S,796,-15.575821438456227
stationary,A-S,797,-15.619167101945397
stationary,A-S,798,-15.64623562681619
stationary,A-S,799,-15.657301452038046
stationary,A-S,800,-15.670291488534419
stationary,A-S,801,-15.687543445726268
stationary,A-S,802,-15.695143023759009
stationary,A-S,803,-15.750270517750097
stationary,A-S,804,-15.738171586626638
stationary,A-S,805,-15.756685763081254
stationary,A-S,806,-15.734621646659829
stationary,A-S,807,-15.77127776927951
stationary,A-S,808,-15.804822760460482
stationary,A-S,809,-15.785902457901786
stationary,A-S,810,-15.851938897466512
stationary,A-S,811,-15.86642654385314
stationary,A-S,812,-15.851785917394219
stationary,A-S,813,-15.827340085212333
stationary,A-S,814,-15.825773943466375
stationary,A-S,815,-15.844151305854682
stationary,A-S,816,-15.850102096420146
stationary,A-S,817,-15.894278685321966
stationary,A-S,818,-15.937925932379562
stationary,A-S,819,-15.987472334035093
stationary,A-S,820,-16.001208695384587
stationary,A-S,821,-15.975341604515021
stationary,A-S,822,-15.997228553374775
stationary,A-S,823,-15.998436271835523
stationary,A-S,824,-15.972661065857816
stationary,A-S,825,-15.98892592591746
stationary,A-S,826,-15.961214600198337
stationary,A-S,827,-15.970214447513138
stationary,A-S,828,-16.0268235807832
stationary,A-S,829,-16.10885379615344
stationary,A-S,830,-16.112632027654744
stationary,A-S,831,-16.092605593813282
stationary,A-S,832,-16.129652764872095
stationary,A-S,833,-16.13532868319094
stationary,A-S,834,-16.19339080615669
stationary,A-S,835,-16.209002281063025
stationary,A-S,836,-16.20495193501948
stationary,A-S,837,-16.200612107412315
stationary,A-S,838,-16.22532017435826
stationary,A-S,839,-16.242485203297765
stationary,A-S,840,-16.27890788752496
stationary,A-S,841,-16.25949042388657
stationary,A-S,842,-16.282398185207207
stationary,A-S,843,-16.336235733172693
stationary,A-S,844,-16.346950409804236
stationary,A-S,845,-16.410850118758894
stationary,A-S,846,-16.451206265234873
stationary,A-S,847,-16.447822585146387
stationary,A-S,848,-16.484924533190327
stationary,A-S,849,-16.4837234088952
stationary,A-S,850,-16.499711436068722
stationary,A-S,851,-16.49466145016405
stationary,A-S,852,-16.533431143210084
stationary,A-S,853,-16.54585709930698
stationary,A-S,854,-16.536928365390274
stationary,A-S,855,-16.53751812002942
stationary,A-S,856,-16.595394587296838
stationary,A-S,857,-16.6139108349939
stationary,A-S,858,-16.66890350046147
stationary,A-S,859,-16.66909544206127
stationary,A-S,860,-16.676087186078465
stationary,A-S,861,-16.702964477979762
stationary,A-S,862,-16.72972897497591
stationary,A-S,863,-16.753772073521837
stationary,A-S,864,-16.73845370203661
stationary,A-S,865,-16.74898193523162
stationary,A-S,866,-16.739298669989495
stationary,A-S,867,-16.740027613821507
stationary,A-S,868,-16.781571689191562
stationary,A-S,869,-16.793828540903455
stationary,A-S,870,-16.862497136210905
stationary,A-S,871,-16.90622650368923
stationary,A-S,872,-16.998354449175043
stationary,A-S,873,-16.99296138314572
stationary,A-S,874,-17.02421180780093
stationary,A-S,875,-17.06391979690018
stationary,A-S,876,-17.06615205090009
stationary,A-S,877,-17.110401848632666
stationary,A-S,878,-17.12427584927898
stationary,A-S,879,-17.103563769039607
stationary,A-S,880,-17.130257443664956
stationary,A-S,881,-17.184082762190037
stationary,A-S,882,-17.23831172541777
stationary,A-S,883,-17.24192565373712
stationary,A-S,884,-17.27825029886665
stationary,A-S,885,-17.33078587193847
stationary,A-S,886,-17.311655093157707
stationary,A-S,887,-17.32193804366564
stationary,A-S,888,-17.36051140336603
stationary,A-S,889,-17.374155332537367
stationary,A-S,890,-17.381090216071243
stationary,A-S,891,-17.4487134645773
stationary,A-S,892,-17.46060840394531
stationary,A-S,893,-17.485643213773148
stationary,A-S,894,-17.53893222118509
stationary,A-S,895,-17.54123398777937
stationary,A-S,896,-17.597054508799573
stationary,A-S,897,-17.624062464026483
stationary,A-S,898,-17.65157273110959
stationary,A-S,899,-17.672078014774968
stationary,A-S,900,-17.715009795115513
stationary,Fixed,1,0.0974240257610733
stationary,Fixed,2,0.16322491258445992
stationary,Fixed,3,0.2054048520818494
stationary,Fixed,4,0.2939014012744391
stationary,Fixed,5,0.3919993764534866
stationary,Fixed,6,0.46422007283953814
stationary,Fixed,7,0.5542943562271523
stationary,Fixed,8,0.6937225130884801
stationary,Fixed,9,0.7591669320312823
stationary,Fixed,10,0.8458819319854959
stationary,Fixed,11,0.8738938092619052
stationary,Fixed,12,1.030292831046365
stationary,Fixed,13,1.189379757463778
stationary,Fixed,14,1.3250140953339553
stationary,Fixed,15,1.3604697958522507
stationary,Fixed,16,1.3875176193625356
stationary,Fixed,17,1.521429712373208
stationary,Fixed,18,1.598330429816937
stationary,Fixed,19,1.6538580585421838
stationary,Fixed,20,1.7242710314386738
stationary,Fixed,21,1.8046355631754207
stationary,Fixed,22,1.8864029694139415
stationary,Fixed,23,1.9634030263308946
stationary,Fixed,24,2.021885228864276
stationary,Fixed,25,2.1233184137321612
stationary,Fixed,26,2.2102480858316533
stationary,Fixed,27,2.2446707120839187
stationary,Fixed,28,2.3488222061047614
stationary,Fixed,29,2.3925875403322707
stationary,Fixed,30,2.512583773299236
stationary,Fixed,31,2.6468951806634324
stationary,Fixed,32,2.7388136735159505
stationary,Fixed,33,2.7882947103104883
stationary,Fixed,34,2.914760371831523
stationary,Fixed,35,2.9893941646959825
stationary,Fixed,36,3.072269552397339
stationary,Fixed,37,3.179038252664543
stationary,Fixed,38,3.2439608620197156
stationary,Fixed,39,3.349976751757294
stationary,Fixed,40,3.377980962726109
stationary,Fixed,41,3.4606091045465766
stationary,Fixed,42,3.543051035753226
stationary,Fixed,43,3.6627390690423236
stationary,Fixed,44,3.795310429010624
stationary,Fixed,45,3.9543790965885424
stationary,Fixed,46,4.064327066993291
stationary,Fixed,47,4.175661567073791
stationary,Fixed,48,4.219848761433116
stationary,Fixed,49,4.286671393871203
stationary,Fixed,50,4.346334877955189
stationary,Fixed,51,4.461624259653898
stationary,Fixed,52,4.548480125523205
stationary,Fixed,53,4.627196748212756
stationary,Fixed,54,4.7167892378694924
stationary,Fixed,55,4.821698159174166
stationary,Fixed,56,4.929741532185891
stationary,Fixed,57,5.008349636801662
stationary,Fixed,58,5.125824099130983
stationary,Fixed,59,5.200881220446109
stationary,Fixed,60,5.2907762339268425
stationary,Fixed,61,5.350615863257865
stationary,Fixed,62,5.371168877314855
stationary,Fixed,63,5.465983079942325
stationary,Fixed,64,5.563288744889137
stationary,Fixed,65,5.638127201367229
stationary,Fixed,66,5.726476481288588
stationary,Fixed,67,5.811142265542538
stationary,Fixed,68,5.87428572286302
stationary,Fixed,69,5.9158604386101175
stationary,Fixed,70,6.016646448079272
stationary,Fixed,71,6.102033822057349
stationary,Fixed,72,6.13858680855144
stationary,Fixed,73,6.277875913528571
stationary,Fixed,74,6.365634867497308
stationary,Fixed,75,6.483081338636673
stationary,Fixed,76,6.527245833403314
stationary,Fixed,77,6.651763861570647
stationary,Fixed,78,6.727829303710972
stationary,Fixed,79,6.830846727986599
stationary,Fixed,80,6.9626192529542275
stationary,Fixed,81,7.041587546468987
stationary,Fixed,82,7.106705188231876
stationary,Fixed,83,7.178642617343933
stationary,Fixed,84,7.242669623633072
stationary,Fixed,85,7.361238540767191
stationary,Fixed,86,7.499857358953911
stationary,Fixed,87,7.642997992645632
stationary,Fixed,88,7.706059474076956
stationary,Fixed,89,7.7328575351396385
stationary,Fixed,90,7.814997298108451
stationary,Fixed,91,7.876344631772319
stationary,Fixed,92,7.982804814769424
stationary,Fixed,93,8.113521517821061
stationary,Fixed,94,8.225735908530982
stationary,Fixed,95,8.340222873991149
stationary,Fixed,96,8.432504834934315
stationary,Fixed,97,8.507136850626713
stationary,Fixed,98,8.573486945843625
stationary,Fixed,99,8.628602408719223
stationary,Fixed,100,8.7330669963987
stationary,Fixed,101,8.806881281700615
stationary,Fixed,102,8.912992482111262
stationary,Fixed,103,8.9348902647438
stationary,Fixed,104,9.057665486625794
stationary,Fixed,105,9.130831429369824
stationary,Fixed,106,9.230512578231773
stationary,Fixed,107,9.330804310383511
stationary,Fixed,108,9.410897957083685
stationary,Fixed,109,9.478511993168798
stationary,Fixed,110,9.567151721277543
stationary,Fixed,111,9.60710808150852
stationary,Fixed,112,9.68008931729722
stationary,Fixed,113,9.760900775576738
stationary,Fixed,114,9.844987002986652
stationary,Fixed,115,9.955184532928541
stationary,Fixed,116,10.002013729767864
stationary,Fixed,117,10.095738489289
stationary,Fixed,118,10.147344994534413
stationary,Fixed,119,10.222866295724508
stationary,Fixed,120,10.220972403822534
stationary,Fixed,121,10.259073151231604
stationary,Fixed,122,10.349662538231009
stationary,Fixed,123,10.414274307683057
stationary,Fixed,124,10.479929434020157
stationary,Fixed,125,10.56974306450798
stationary,Fixed,126,10.661040363063147
stationary,Fixed,127,10.785570263652438
stationary,Fixed,128,10.862567170091936
stationary,Fixed,129,10.947701519351385
stationary,Fixed,130,11.055710581823096
stationary,Fixed,131,11.15842641979136
stationary,Fixed,132,11.25121490316177
stationary,Fixed,133,11.346857704994749
stationary,Fixed,134,11.433016635171958
stationary,Fixed,135,11.512282829984313
stationary,Fixed,136,11.58787661068039
stationary,Fixed,137,11.655423769930703
stationary,Fixed,138,11.747781401655104
stationary,Fixed,139,11.82061359863494
stationary,Fixed,140,11.92470011446466
stationary,Fixed,141,12.061938368942123
stationary,Fixed,142,12.135221800518119
stationary,Fixed,143,12.20760189773139
stationary,Fixed,144,12.299116790108801
stationary,Fixed,145,12.36669340812213
stationary,Fixed,146,12.420057593333553
stationary,Fixed,147,12.508550977505303
stationary,Fixed,148,12.543311328245718
stationary,Fixed,149,12.608738467503866
stationary,Fixed,150,12.685936244783974
stationary,Fixed,151,12.794211198486247
stationary,Fixed,152,12.865379739294193
stationary,Fixed,153,12.950050226452657
stationary,Fixed,154,13.027769920385815
stationary,Fixed,155,13.076656406055749
stationary,Fixed,156,13.183243939464996
stationary,Fixed,157,13.271543798210583
stationary,Fixed,158,13.365153808797949
stationary,Fixed,159,13.440074558817361
stationary,Fixed,160,13.524453237938047
stationary,Fixed,161,13.61076860974257
stationary,Fixed,162,13.72091872329684
stationary,Fixed,163,13.871365382728875
stationary,Fixed,164,13.858697705001752
stationary,Fixed,165,13.888911608276423
stationary,Fixed,166,13.976511001689175
stationary,Fixed,167,14.037927874427476
stationary,Fixed,168,14.14088967789488
stationary,Fixed,169,14.214277929268498
stationary,Fixed,170,14.260317726985873
stationary,Fixed,171,14.38110087312711
stationary,Fixed,172,14.485627430231695
stationary,Fixed,173,14.604196253176385
stationary,Fixed,174,14.739683136771093
stationary,Fixed,175,14.841134608008149
stationary,Fixed,176,14.930164956655684
stationary,Fixed,177,15.063968254452796
stationary,Fixed,178,15.136210310478011
stationary,Fixed,179,15.208322823033507
stationary,Fixed,180,15.294295945914252
stationary,Fixed,181,15.394594949142906
stationary,Fixed,182,15.46832231399131
stationary,Fixed,183,15.555961628702313
stationary,Fixed,184,15.653801229344314
stationary,Fixed,185,15.789629129852766
stationary,Fixed,186,15.824710845760718
stationary,Fixed,187,15.896925262883915
stationary,Fixed,188,15.979379503434185
stationary,Fixed,189,16.05129169793476
stationary,Fixed,190,16.137345819837766
stationary,Fixed,191,16.18130397422798
stationary,Fixed,192,16.25162663781709
stationary,Fixed,193,16.326266564861385
stationary,Fixed,194,16.35340102891169
stationary,Fixed,195,16.39981356894475
